tanggal,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,et0_fao_evapotranspiration,windspeed_10m_max,shortwave_radiation_sum,relative_humidity_2m_max,relative_humidity_2m_min,kabupaten,lat,lon
2018-06-28,29.0,22.0,24.9,2.3,2.3,3.39,12.0,16.32,90,63,Jember,-8.1724,113.702
2018-06-29,28.9,22.1,24.9,2.6,2.6,3.02,12.0,14.6,92,64,Jember,-8.1724,113.702
2018-06-30,29.0,21.4,24.7,0.9,0.9,3.19,9.0,15.58,94,61,Jember,-8.1724,113.702
2018-07-01,30.4,20.8,25.0,0.0,0.0,3.94,7.9,19.8,93,54,Jember,-8.1724,113.702
2018-07-02,30.6,20.5,25.0,0.0,0.0,3.79,6.4,18.76,96,55,Jember,-8.1724,113.702
2018-07-03,29.2,20.8,24.8,0.8,0.8,3.33,11.6,16.42,95,65,Jember,-8.1724,113.702
2018-07-04,29.5,22.1,25.4,1.9,1.9,3.75,12.0,18.03,90,61,Jember,-8.1724,113.702
2018-07-05,29.4,20.1,24.3,0.1,0.1,4.0,12.5,18.26,87,47,Jember,-8.1724,113.702
2018-07-06,29.0,19.0,24.0,0.1,0.1,3.7,11.8,17.72,90,55,Jember,-8.1724,113.702
2018-07-07,29.4,20.6,24.5,0.0,0.0,3.29,11.5,15.64,89,51,Jember,-8.1724,113.702
2018-07-08,29.9,20.3,24.9,0.1,0.1,3.41,8.9,16.21,95,57,Jember,-8.1724,113.702
2018-07-09,30.5,20.8,25.2,0.3,0.3,3.43,11.0,16.13,98,51,Jember,-8.1724,113.702
2018-07-10,29.5,21.4,25.0,0.5,0.5,3.79,14.7,17.47,93,53,Jember,-8.1724,113.702
2018-07-11,29.2,19.6,24.3,1.8,1.8,3.57,9.4,17.15,92,52,Jember,-8.1724,113.702
2018-07-12,29.2,21.5,24.8,0.5,0.5,3.42,8.4,16.49,92,52,Jember,-8.1724,113.702
2018-07-13,29.5,20.6,24.6,0.1,0.1,3.52,9.8,16.37,94,51,Jember,-8.1724,113.702
2018-07-14,29.2,21.6,24.6,1.4,1.4,3.07,11.1,13.29,88,52,Jember,-8.1724,113.702
2018-07-15,27.9,21.3,24.0,1.4,1.4,2.45,11.4,10.82,93,54,Jember,-8.1724,113.702
2018-07-16,29.9,20.2,24.5,0.1,0.1,3.35,13.4,15.2,86,52,Jember,-8.1724,113.702
2018-07-17,29.0,21.6,25.0,0.0,0.0,3.07,10.3,13.61,91,57,Jember,-8.1724,113.702
2018-07-18,29.6,22.5,25.4,1.0,1.0,3.05,10.5,14.05,94,62,Jember,-8.1724,113.702
2018-07-19,31.7,22.0,26.0,0.0,0.0,4.01,10.1,18.42,96,46,Jember,-8.1724,113.702
2018-07-20,30.8,21.1,25.9,0.1,0.1,4.08,17.8,19.04,95,54,Jember,-8.1724,113.702
2018-07-21,31.2,22.6,25.9,5.9,5.9,3.04,11.7,13.47,98,54,Jember,-8.1724,113.702
2018-07-22,28.7,23.4,25.1,13.1,13.1,2.41,11.6,11.65,96,72,Jember,-8.1724,113.702
2018-07-23,30.4,22.7,25.9,2.3,2.3,3.73,12.3,17.36,95,56,Jember,-8.1724,113.702
2018-07-24,31.0,20.7,24.8,0.0,0.0,4.16,8.9,20.08,97,45,Jember,-8.1724,113.702
2018-07-25,30.1,18.5,23.9,0.0,0.0,4.2,7.6,20.97,98,51,Jember,-8.1724,113.702
2018-07-26,30.4,19.5,24.5,0.0,0.0,4.2,15.6,19.73,96,52,Jember,-8.1724,113.702
2018-07-27,30.8,21.4,25.1,0.9,0.9,3.07,12.6,13.01,92,49,Jember,-8.1724,113.702
2018-07-28,29.3,21.5,25.1,1.7,1.7,2.85,12.1,12.43,97,55,Jember,-8.1724,113.702
2018-07-29,31.6,21.7,25.6,0.2,0.2,4.18,20.2,18.61,92,45,Jember,-8.1724,113.702
2018-07-30,32.4,21.0,26.0,1.5,1.5,4.4,14.5,20.67,94,46,Jember,-8.1724,113.702
2018-07-31,30.3,21.8,25.5,1.9,1.9,3.61,9.5,16.65,96,53,Jember,-8.1724,113.702
2018-08-01,29.0,22.4,25.1,1.7,1.7,2.96,9.2,13.4,93,58,Jember,-8.1724,113.702
2018-08-02,30.2,20.6,24.6,1.0,1.0,4.26,15.6,18.85,93,36,Jember,-8.1724,113.702
2018-08-03,27.2,19.2,23.1,1.4,1.4,3.04,14.1,13.08,87,53,Jember,-8.1724,113.702
2018-08-04,28.2,20.0,23.6,1.0,1.0,2.8,13.6,11.74,89,50,Jember,-8.1724,113.702
2018-08-05,26.7,21.2,23.6,1.4,1.4,2.46,11.4,10.49,91,56,Jember,-8.1724,113.702
2018-08-06,29.2,19.1,24.0,0.2,0.2,3.53,13.3,15.93,84,47,Jember,-8.1724,113.702
2018-08-07,30.3,20.0,24.9,0.3,0.3,3.95,11.0,18.19,91,48,Jember,-8.1724,113.702
2018-08-08,31.5,21.7,26.2,0.2,0.2,4.36,14.4,19.72,90,48,Jember,-8.1724,113.702
2018-08-09,33.0,22.2,26.3,1.1,1.1,4.28,19.1,19.84,93,43,Jember,-8.1724,113.702
2018-08-10,30.6,21.0,25.5,0.5,0.5,3.2,10.6,13.63,93,49,Jember,-8.1724,113.702
2018-08-11,29.9,22.4,25.6,0.3,0.3,3.2,13.6,13.22,92,54,Jember,-8.1724,113.702
2018-08-12,32.0,21.6,26.3,0.0,0.0,4.09,13.3,17.59,90,44,Jember,-8.1724,113.702
2018-08-13,32.4,21.7,26.6,0.0,0.0,4.2,7.2,19.23,92,43,Jember,-8.1724,113.702
2018-08-14,31.8,21.4,26.2,0.0,0.0,3.76,8.4,17.11,92,46,Jember,-8.1724,113.702
2018-08-15,31.7,21.3,25.6,0.9,0.9,3.7,11.3,15.11,95,40,Jember,-8.1724,113.702
2018-08-16,31.0,19.0,24.7,0.3,0.3,4.21,11.1,18.95,90,35,Jember,-8.1724,113.702
2018-08-17,30.2,19.8,24.5,0.1,0.1,4.12,17.1,18.14,95,46,Jember,-8.1724,113.702
2018-08-18,31.9,19.6,25.2,0.0,0.0,4.26,13.8,18.82,95,40,Jember,-8.1724,113.702
2018-08-19,32.7,20.3,25.8,1.2,1.2,4.37,15.8,20.26,95,38,Jember,-8.1724,113.702
2018-08-20,31.9,21.5,26.2,0.6,0.6,4.36,15.9,19.63,97,49,Jember,-8.1724,113.702
2018-08-21,31.6,22.0,26.2,0.6,0.6,3.66,10.0,16.28,94,50,Jember,-8.1724,113.702
2018-08-22,33.1,20.9,26.2,1.1,1.1,4.38,17.3,19.54,97,36,Jember,-8.1724,113.702
